Recording.timestamp	Computer.timestamp	Sensor	Project.name	Participant.name	Recording.duration	Timeline.name	Recording.Fixation.filter.name	Recording.software.version	Recording.resolution.height	Recording.resolution.width	Recording.monitor.latency	Average.calibration.accuracy..mm.	Average.calibration.precision.SD..mm.	Average.calibration.precision.RMS..mm.	Average.calibration.accuracy..degrees.	Average.calibration.precision.SD..degrees.	Average.calibration.precision.RMS..degrees.	Average.calibration.accuracy..pixels.	Average.calibration.precision.SD..pixels.	Average.calibration.precision.RMS..pixels.	Average.validation.accuracy..mm.	Average.validation.precision.SD..mm.	Average.validation.precision.RMS..mm.	Average.validation.accuracy..degrees.	Average.validation.precision.SD..degrees.	Average.validation.precision.RMS..degrees.	Average.validation.accuracy..pixels.	Average.validation.precision.SD..pixels.	Average.validation.precision.RMS..pixels.	Eyetracker.timestamp	Event	Event.value	Gaze.point.X	Gaze.point.Y	Gaze.point.left.X	Gaze.point.left.Y	Gaze.point.right.X	Gaze.point.right.Y	Gaze.direction.left.X	Gaze.direction.left.Y	Gaze.direction.left.Z	Gaze.direction.right.X	Gaze.direction.right.Y	Gaze.direction.right.Z	Pupil.diameter.left	Pupil.diameter.right	Pupil.diameter.filtered	Eye.openness.left	Eye.openness.right	Eye.openness.filtered	Validity.left	Validity.right	Eye.position.left.X..DACSmm.	Eye.position.left.Y..DACSmm.	Eye.position.left.Z..DACSmm.	Eye.position.right.X..DACSmm.	Eye.position.right.Y..DACSmm.	Eye.position.right.Z..DACSmm.	Gaze.point.left.X..DACSmm.	Gaze.point.left.Y..DACSmm.	Gaze.point.right.X..DACSmm.	Gaze.point.right.Y..DACSmm.	Gaze.point.X..MCSnorm.	Gaze.point.Y..MCSnorm.	Gaze.point.left.X..MCSnorm.	Gaze.point.left.Y..MCSnorm.	Gaze.point.right.X..MCSnorm.	Gaze.point.right.Y..MCSnorm.	Presented.Stimulus.name	Presented.Media.name	Presented.Media.width	Presented.Media.height	Presented.Media.position.X..DACSpx.	Presented.Media.position.Y..DACSpx.	Original.Media.width	Original.Media.height	Eye.movement.type	Gaze.event.duration	Eye.movement.type.index	Fixation.point.X	Fixation.point.Y	Fixation.point.X..MCSnorm.	Fixation.point.Y..MCSnorm.	Ungrouped	Client.area.position.X..DACSpx.	Client.area.position.Y..DACSpx.	Viewport.position.X	Viewport.position.Y	Viewport.width	Viewport.height	Full.page.width	Full.page.height	Mouse.position.X	Mouse.position.Y
17854600	1372738437676	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1699298136			1939	1258	2021	1295	1857	1221	0.46828	0.2996	-0.83124	0.36104	0.28877	-0.88672	3.067	3.099	3.083	NA	NA	NA	Valid	Valid	228.6	146.9	580.6	271	143.9	588.9	555.6	356.1	510.8	335.7	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s.mp4	1920	1080	0	0	1920	1080	Fixation	175	32	1939	1256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17862933	1372738446009	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1699306469			1940	1256	2018	1295	1862	1217	0.46734	0.29988	-0.83166	0.36271	0.28733	-0.8865	3.058	3.092	3.078	NA	NA	NA	Valid	Valid	228.6	146.9	580.6	271	143.9	589	554.8	356.2	512	334.8	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s.mp4	1920	1080	0	0	1920	1080	Fixation	175	32	1939	1256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17871267	1372738454343	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1699314803			1937	1257	2016	1296	1858	1219	0.46685	0.30006	-0.83187	0.3611	0.28824	-0.88686	3.06	3.093	3.078	NA	NA	NA	Valid	Valid	228.6	146.9	580.7	271	143.8	589.1	554.4	356.3	510.9	335.3	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s.mp4	1920	1080	0	0	1920	1080	Fixation	175	32	1939	1256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17879600	1372738462676	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1699323136			1941	1265	2017	1298	1864	1232	0.46692	0.30083	-0.83156	0.36292	0.29288	-0.8846	3.063	3.094	3.078	NA	NA	NA	Valid	Valid	228.6	146.8	580.7	271	143.8	589.2	554.6	356.9	512.7	338.9	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s.mp4	1920	1080	0	0	1920	1080	Fixation	175	32	1939	1256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17887933	1372738471009	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1699331469			1932	1261	2018	1298	1846	1224	0.46725	0.30064	-0.83144	0.35687	0.29043	-0.88786	3.062	3.107	3.085	NA	NA	NA	Valid	Valid	228.5	146.8	580.9	271	143.8	589.1	555	356.8	507.7	336.5	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s.mp4	1920	1080	0	0	1920	1080	Saccade	58	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17896266	1372738479342	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1699339803			1835	1212	1922	1250	1748	1175	0.4394	0.28849	-0.85071	0.32272	0.27578	-0.90543	3.09	3.136	3.1	NA	NA	NA	Valid	Valid	228.3	146.6	581	270.7	143.6	589.3	528.4	343.7	480.8	323.1	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s.mp4	1920	1080	0	0	1920	1080	Saccade	58	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17904599	1372738487675	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1699348136			1618	1073	1688	1105	1548	1041	0.36523	0.24343	-0.89853	0.24791	0.22816	-0.94153	3.102	3.181	3.1	NA	NA	NA	Valid	Valid	228.1	146.4	581	270.4	143.4	589.5	464.2	303.9	425.6	286.2	0.8426	0.9934	NA	NA	0.806	0.9637	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s.mp4	1920	1080	0	0	1920	1080	Saccade	58	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17912932	1372738496008	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1699356469			1414	900	1481	931	1346	868	0.29046	0.17796	-0.94019	0.16546	0.15788	-0.9735	3.064	3.143	3.1	NA	NA	NA	Valid	Valid	227.8	146.1	581.3	270	143.1	589.7	407.4	256.2	370.3	238.8	0.7364	0.8332	0.7715	0.8625	0.7013	0.804	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s.mp4	1920	1080	0	0	1920	1080	Saccade	58	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17921267	1372738504343	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1699364803			1224	777	1302	807	1146	747	0.21737	0.1268	-0.96782	0.07616	0.10471	-0.99158	3.03	3.04	3.064	NA	NA	NA	Valid	Valid	227.5	145.8	581.7	269.8	143.1	589.3	358.1	222	315.1	205.3	0.6375	0.7194	0.6783	0.7476	0.5968	0.6913	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s.mp4	1920	1080	0	0	1920	1080	Saccade	58	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17929600	1372738512676	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1699373136			1105	732	1158	756	1053	709	0.15359	0.10521	-0.98252	0.03354	0.08805	-0.99555	3.029	3.073	3.064	NA	NA	NA	Valid	Valid	227.4	145.7	581.7	269.7	142.7	590.1	318.3	208	289.6	194.9	0.5757	0.6782	0.6029	0.7003	0.5485	0.6561	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s.mp4	1920	1080	0	0	1920	1080	Saccade	58	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17937933	1372738521009	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1699381469			1044	691	1091	723	997	660	0.12324	0.09031	-0.98826	0.00747	0.06605	-0.99779	3.052	3.076	3.064	NA	NA	NA	Valid	Valid	227.4	145.5	581.8	269.7	142.5	590.4	300	198.7	274.1	181.6	0.5437	0.6402	0.5681	0.6691	0.5192	0.6113	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s.mp4	1920	1080	0	0	1920	1080	Saccade	58	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17946266	1372738529342	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1699389803			1038	691	1095	717	982	666	0.12474	0.08786	-0.98829	0.00031	0.06916	-0.99761	3.064	3.075	3.07	NA	NA	NA	Valid	Valid	227.5	145.4	582.1	269.9	142.2	590.9	301	197.1	270.1	183.2	0.5408	0.6402	0.5701	0.6637	0.5115	0.6168	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s.mp4	1920	1080	0	0	1920	1080	Fixation	125	33	1056	696	0.5501	0.6448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17954599	1372738537675	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1699398136			1040	692	1111	719	969	665	0.13215	0.08897	-0.98723	-0.00613	0.06867	-0.99762	3.067	3.098	3.071	NA	NA	NA	Valid	Valid	227.7	145.1	582.5	270	142.2	590.8	305.6	197.6	266.4	182.9	0.5417	0.6406	0.5789	0.6655	0.5045	0.6158	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s.mp4	1920	1080	0	0	1920	1080	Fixation	125	33	1056	696	0.5501	0.6448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17962932	1372738546008	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1699406469			1050	709	1109	740	991	677	0.13048	0.09906	-0.98649	0.00377	0.07462	-0.9972	3.073	3.111	3.075	NA	NA	NA	Valid	Valid	227.8	145	582.6	270.2	142	591.3	304.9	203.5	272.4	186.3	0.5467	0.6562	0.5775	0.6853	0.5159	0.6272	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s.mp4	1920	1080	0	0	1920	1080	Fixation	125	33	1056	696	0.5501	0.6448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17971266	1372738554342	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1699414803			1050	689	1113	730	988	649	0.1319	0.09453	-0.98675	0.00206	0.06146	-0.99811	3.073	3.07	3.082	NA	NA	NA	Valid	Valid	228	144.9	582.9	270.4	141.9	591.7	305.9	200.7	271.6	178.3	0.5469	0.6381	0.5794	0.6758	0.5143	0.6005	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s.mp4	1920	1080	0	0	1920	1080	Fixation	125	33	1056	696	0.5501	0.6448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17979599	1372738562675	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1699423136			1051	689	1110	725	992	652	0.13051	0.09252	-0.98712	0.0036	0.0635	-0.99798	3.054	3.083	3.092	NA	NA	NA	Valid	Valid	228.2	144.7	583.3	270.6	141.7	592.4	305.4	199.3	272.7	179.4	0.5474	0.6376	0.5783	0.6712	0.5165	0.604	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s.mp4	1920	1080	0	0	1920	1080	Fixation	125	33	1056	696	0.5501	0.6448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17987932	1372738571008	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1699431469			1055	689	1117	726	993	652	0.13291	0.09315	-0.98674	0.00408	0.06366	-0.99796	3.049	3.113	3.093	NA	NA	NA	Valid	Valid	228.5	144.5	583.6	270.8	141.5	593	307.1	199.6	273.2	179.4	0.5495	0.638	0.5816	0.6721	0.5174	0.6039	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s.mp4	1920	1080	0	0	1920	1080	Fixation	125	33	1056	696	0.5501	0.6448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17996266	1372738579342	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1699439803			1053	685	1122	729	984	641	0.13471	0.09484	-0.98634	-0.00049	0.05848	-0.99829	3.078	3.116	3.097	NA	NA	NA	Valid	Valid	228.7	144.3	584	271	141.4	593.4	308.5	200.4	270.7	176.2	0.5485	0.6341	0.5842	0.6749	0.5127	0.5932	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s.mp4	1920	1080	0	0	1920	1080	Fixation	125	33	1056	696	0.5501	0.6448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18004599	1372738587675	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1699448136			1048	696	1119	740	978	651	0.13297	0.10046	-0.98602	-0.00399	0.06311	-0.998	3.087	3.151	3.116	NA	NA	NA	Valid	Valid	228.9	144.1	584.3	271.2	141.4	593.7	307.7	203.6	268.8	178.9	0.546	0.644	0.5828	0.6856	0.5091	0.6024	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s.mp4	1920	1080	0	0	1920	1080	Fixation	125	33	1056	696	0.5501	0.6448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18012932	1372738596008	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1699456469			1051	697	1113	743	989	651	0.12978	0.10218	-0.98626	0.001	0.06357	-0.99798	3.102	3.146	3.126	NA	NA	NA	Valid	Valid	229.1	143.8	584.9	271.4	141.1	594.5	306.1	204.4	272	179	0.5474	0.6454	0.5797	0.6882	0.5151	0.6026	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s.mp4	1920	1080	0	0	1920	1080	Fixation	125	33	1056	696	0.5501	0.6448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18021266	1372738604342	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1699464803			1062	706	1123	742	1002	671	0.13372	0.10167	-0.98579	0.00672	0.07297	-0.99731	3.109	3.156	3.126	NA	NA	NA	Valid	Valid	229.3	143.6	585.2	271.5	141	595.1	308.7	203.9	275.6	184.5	0.5533	0.6539	0.5847	0.6866	0.5219	0.6212	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s.mp4	1920	1080	0	0	1920	1080	Fixation	125	33	1056	696	0.5501	0.6448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18029599	1372738612675	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1699473136			1063	702	1124	737	1002	667	0.134	0.10012	-0.98591	0.00653	0.07151	-0.99742	3.107	3.149	3.128	NA	NA	NA	Valid	Valid	229.5	143.3	585.7	271.7	140.7	595.9	309.1	202.8	275.6	183.4	0.5537	0.6502	0.5854	0.6827	0.5219	0.6176	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s.mp4	1920	1080	0	0	1920	1080	Fixation	125	33	1056	696	0.5501	0.6448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18037931	1372738621007	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1699481469			1069	703	1124	740	1015	666	0.1336	0.10167	-0.98581	0.0123	0.07109	-0.99739	3.103	3.149	3.128	NA	NA	NA	Valid	Valid	229.6	143	586.1	271.8	140.5	596.6	309	203.5	279.1	183	0.557	0.6507	0.5853	0.685	0.5287	0.6163	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s.mp4	1920	1080	0	0	1920	1080	Fixation	125	33	1056	696	0.5501	0.6448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18046265	1372738629341	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1699489803			1071	702	1124	733	1017	671	0.13344	0.09875	-0.98612	0.01324	0.07376	-0.99719	3.118	3.142	3.126	NA	NA	NA	Valid	Valid	229.7	142.7	586.6	271.9	140.3	597.2	309.1	201.5	279.8	184.5	0.5576	0.6498	0.5854	0.6783	0.5299	0.6212	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s.mp4	1920	1080	0	0	1920	1080	Fixation	125	33	1056	696	0.5501	0.6448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18054598	1372738637674	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1699498136			1069	706	1121	732	1016	680	0.13213	0.09872	-0.9863	0.01248	0.07808	-0.99687	3.093	3.166	3.118	NA	NA	NA	Valid	Valid	229.7	142.4	587.1	271.9	140.3	597.5	308.4	201.2	279.4	187.1	0.5566	0.6537	0.5841	0.6774	0.5291	0.6299	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s.mp4	1920	1080	0	0	1920	1080	Fixation	125	33	1056	696	0.5501	0.6448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18062931	1372738646007	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1699506469			1078	706	1126	734	1031	677	0.1338	0.10048	-0.9859	0.01951	0.07698	-0.99684	3.075	3.126	3.1	NA	NA	NA	Valid	Valid	229.8	142.1	587.6	271.9	140.1	598	309.5	202	283.6	186.3	0.5617	0.6537	0.5862	0.68	0.5372	0.6273	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s.mp4	1920	1080	0	0	1920	1080	Fixation	125	33	1056	696	0.5501	0.6448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18071265	1372738654341	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1699514803			1070	708	1122	741	1018	675	0.13209	0.10406	-0.98576	0.01341	0.07625	-0.997	3.068	3.114	3.095	NA	NA	NA	Valid	Valid	229.8	141.8	588	271.9	139.9	598.7	308.6	203.9	280	185.7	0.5574	0.6559	0.5845	0.6864	0.5303	0.6253	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s.mp4	1920	1080	0	0	1920	1080	Saccade	83	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18079599	1372738662675	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1699523136			1086	745	1161	784	1011	706	0.14893	0.12349	-0.98111	0.01008	0.08995	-0.9959	3.047	3.123	3.085	NA	NA	NA	Valid	Valid	230	141.6	588.6	272	140.1	599	319.3	215.7	278	194.2	0.5657	0.69	0.6047	0.7262	0.5266	0.6538	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s.mp4	1920	1080	0	0	1920	1080	Saccade	83	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18087931	1372738671007	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1699531469			1165	886	1270	924	1060	847	0.19474	0.18413	-0.96342	0.03194	0.15265	-0.98776	3.043	3.12	3.081	NA	NA	NA	Valid	Valid	230.1	141.5	589.2	272	140.3	599.5	349.2	254.1	291.4	233	0.6066	0.82	0.6614	0.8557	0.5518	0.7844	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s.mp4	1920	1080	0	0	1920	1080	Saccade	83	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18096265	1372738679341	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1699539803			1254	1084	1359	1097	1150	1070	0.22861	0.25518	-0.93948	0.0712	0.24756	-0.96625	3.038	3.126	3.079	NA	NA	NA	Valid	Valid	230.3	141.6	589.5	272	140.5	599.9	373.8	301.7	316.2	294.2	NA	NA	NA	NA	0.5988	0.9907	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s.mp4	1920	1080	0	0	1920	1080	Saccade	83	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18104598	1372738687674	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1699548136			1319	1249	1440	1276	1198	1222	0.25558	0.32314	-0.91119	0.09074	0.30809	-0.94702	3.015	3.057	3.037	NA	NA	NA	Valid	Valid	230.5	141.7	590	272	140.6	601	395.9	350.9	329.6	336.1	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s	s3_10_cajotask_at2_3_parallel_up_con_B_06_top_1s.mp4	1920	1080	0	0	1920	1080	Saccade	83	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
