Recording.timestamp	Computer.timestamp	Sensor	Project.name	Participant.name	Recording.duration	Timeline.name	Recording.Fixation.filter.name	Recording.software.version	Recording.resolution.height	Recording.resolution.width	Recording.monitor.latency	Average.calibration.accuracy..mm.	Average.calibration.precision.SD..mm.	Average.calibration.precision.RMS..mm.	Average.calibration.accuracy..degrees.	Average.calibration.precision.SD..degrees.	Average.calibration.precision.RMS..degrees.	Average.calibration.accuracy..pixels.	Average.calibration.precision.SD..pixels.	Average.calibration.precision.RMS..pixels.	Average.validation.accuracy..mm.	Average.validation.precision.SD..mm.	Average.validation.precision.RMS..mm.	Average.validation.accuracy..degrees.	Average.validation.precision.SD..degrees.	Average.validation.precision.RMS..degrees.	Average.validation.accuracy..pixels.	Average.validation.precision.SD..pixels.	Average.validation.precision.RMS..pixels.	Eyetracker.timestamp	Event	Event.value	Gaze.point.X	Gaze.point.Y	Gaze.point.left.X	Gaze.point.left.Y	Gaze.point.right.X	Gaze.point.right.Y	Gaze.direction.left.X	Gaze.direction.left.Y	Gaze.direction.left.Z	Gaze.direction.right.X	Gaze.direction.right.Y	Gaze.direction.right.Z	Pupil.diameter.left	Pupil.diameter.right	Pupil.diameter.filtered	Eye.openness.left	Eye.openness.right	Eye.openness.filtered	Validity.left	Validity.right	Eye.position.left.X..DACSmm.	Eye.position.left.Y..DACSmm.	Eye.position.left.Z..DACSmm.	Eye.position.right.X..DACSmm.	Eye.position.right.Y..DACSmm.	Eye.position.right.Z..DACSmm.	Gaze.point.left.X..DACSmm.	Gaze.point.left.Y..DACSmm.	Gaze.point.right.X..DACSmm.	Gaze.point.right.Y..DACSmm.	Gaze.point.X..MCSnorm.	Gaze.point.Y..MCSnorm.	Gaze.point.left.X..MCSnorm.	Gaze.point.left.Y..MCSnorm.	Gaze.point.right.X..MCSnorm.	Gaze.point.right.Y..MCSnorm.	Presented.Stimulus.name	Presented.Media.name	Presented.Media.width	Presented.Media.height	Presented.Media.position.X..DACSpx.	Presented.Media.position.Y..DACSpx.	Original.Media.width	Original.Media.height	Eye.movement.type	Gaze.event.duration	Eye.movement.type.index	Fixation.point.X	Fixation.point.Y	Fixation.point.X..MCSnorm.	Fixation.point.Y..MCSnorm.	Ungrouped	Client.area.position.X..DACSpx.	Client.area.position.Y..DACSpx.	Viewport.position.X	Viewport.position.Y	Viewport.width	Viewport.height	Full.page.width	Full.page.height	Mouse.position.X	Mouse.position.Y
12037859	1449493184352	Eye Tracker	daza_exp2	35	49464	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687240678			854	459	830	449	878	468	0.041	0.0201	-0.99896	-0.03723	0.03527	-0.99868	2.224	2.142	2.186	NA	NA	NA	Valid	Valid	203.3	111.4	605.3	264	107.5	602.8	228.1	123.6	241.5	128.8	0.4447	0.4248	0.4321	0.4161	0.4574	0.4336	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s.mp4	1920	1080	0	0	1920	1080	Fixation	2592	21	854	452	0.4449	0.4189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12046192	1449493192685	Eye Tracker	daza_exp2	35	49464	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687249011			854	460	833	446	875	475	0.04265	0.01849	-0.99892	-0.03872	0.0382	-0.99852	2.208	2.149	2.177	NA	NA	NA	Valid	Valid	203.3	111.4	605.3	264	107.6	602.6	229.1	122.6	240.6	130.6	0.4448	0.4264	0.4339	0.4129	0.4557	0.4398	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s.mp4	1920	1080	0	0	1920	1080	Fixation	2592	21	854	452	0.4449	0.4189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12054525	1449493201018	Eye Tracker	daza_exp2	35	49464	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687257344			851	462	828	452	874	473	0.04017	0.02117	-0.99897	-0.03923	0.03714	-0.99854	2.213	2.136	2.172	NA	NA	NA	Valid	Valid	203.3	111.5	605.3	264	107.6	602.7	227.6	124.3	240.3	130	0.4431	0.4281	0.4311	0.4185	0.4551	0.4378	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s.mp4	1920	1080	0	0	1920	1080	Fixation	2592	21	854	452	0.4449	0.4189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12062859	1449493209352	Eye Tracker	daza_exp2	35	49464	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687265678			856	457	832	446	881	469	0.04197	0.01829	-0.99895	-0.03594	0.0352	-0.99873	2.195	2.128	2.161	NA	NA	NA	Valid	Valid	203.3	111.5	605.2	264	107.6	602.7	228.7	122.6	242.3	128.9	0.446	0.4233	0.4332	0.4128	0.4589	0.4339	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s.mp4	1920	1080	0	0	1920	1080	Fixation	2592	21	854	452	0.4449	0.4189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12071192	1449493217685	Eye Tracker	daza_exp2	35	49464	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687274011			853	460	829	448	878	471	0.04073	0.01933	-0.99898	-0.03752	0.03622	-0.99864	2.188	2.119	2.154	NA	NA	NA	Valid	Valid	203.3	111.6	605.2	264	107.7	602.6	228	123.3	241.3	129.5	0.4444	0.4256	0.4317	0.415	0.4571	0.4361	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s.mp4	1920	1080	0	0	1920	1080	Fixation	2592	21	854	452	0.4449	0.4189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12079525	1449493226018	Eye Tracker	daza_exp2	35	49464	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687282344			853	462	832	451	874	473	0.0423	0.02064	-0.99889	-0.03896	0.03709	-0.99855	2.188	2.115	2.154	NA	NA	NA	Valid	Valid	203.3	111.6	605.2	264	107.7	602.6	228.9	124.1	240.5	130.1	0.4445	0.4279	0.4335	0.4177	0.4554	0.438	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s.mp4	1920	1080	0	0	1920	1080	Fixation	2592	21	854	452	0.4449	0.4189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12087859	1449493234352	Eye Tracker	daza_exp2	35	49464	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687290678			852	458	835	445	869	470	0.0437	0.01779	-0.99889	-0.04121	0.03583	-0.99851	2.185	2.119	2.15	NA	NA	NA	Valid	Valid	203.3	111.6	605.2	264	107.7	602.6	229.7	122.4	239.1	129.3	0.444	0.4237	0.4351	0.412	0.4528	0.4354	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s.mp4	1920	1080	0	0	1920	1080	Fixation	2592	21	854	452	0.4449	0.4189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12096192	1449493242685	Eye Tracker	daza_exp2	35	49464	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687299011			854	458	833	446	874	470	0.04276	0.01816	-0.99892	-0.03915	0.03559	-0.9986	2.182	2.098	2.143	NA	NA	NA	Valid	Valid	203.2	111.6	605.2	264	107.7	602.6	229.2	122.6	240.3	129.2	0.4446	0.4238	0.434	0.4127	0.4552	0.4349	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s.mp4	1920	1080	0	0	1920	1080	Fixation	2592	21	854	452	0.4449	0.4189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12104524	1449493251017	Eye Tracker	daza_exp2	35	49464	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687307344			854	456	836	441	872	471	0.0438	0.01579	-0.99892	-0.03991	0.03612	-0.99855	2.16	2.098	2.131	NA	NA	NA	Valid	Valid	203.2	111.6	605.1	263.9	107.7	602.6	229.8	121.2	239.9	129.5	0.4447	0.422	0.4352	0.408	0.4543	0.436	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s.mp4	1920	1080	0	0	1920	1080	Fixation	2592	21	854	452	0.4449	0.4189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12112858	1449493259351	Eye Tracker	daza_exp2	35	49464	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687315678			852	455	832	440	873	469	0.04227	0.01556	-0.99898	-0.03966	0.03548	-0.99858	2.162	2.104	2.13	NA	NA	NA	Valid	Valid	203.2	111.6	605.1	263.9	107.7	602.6	228.8	121	240	129.1	0.444	0.4211	0.4334	0.4076	0.4545	0.4347	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s.mp4	1920	1080	0	0	1920	1080	Fixation	2592	21	854	452	0.4449	0.4189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12121191	1449493267684	Eye Tracker	daza_exp2	35	49464	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687324011			854	460	833	445	874	475	0.0428	0.01788	-0.99892	-0.03902	0.038	-0.99852	2.163	2.093	2.129	NA	NA	NA	Valid	Valid	203.2	111.6	605	263.9	107.7	602.6	229.1	122.5	240.4	130.6	0.4446	0.4261	0.434	0.4124	0.4552	0.4399	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s.mp4	1920	1080	0	0	1920	1080	Fixation	2592	21	854	452	0.4449	0.4189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12129524	1449493276017	Eye Tracker	daza_exp2	35	49464	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687332344			855	462	835	448	875	476	0.04357	0.01925	-0.99886	-0.03849	0.03846	-0.99852	2.154	2.097	2.127	NA	NA	NA	Valid	Valid	203.2	111.6	605	263.9	107.7	602.5	229.6	123.3	240.7	130.9	0.4453	0.428	0.4348	0.4152	0.4558	0.4409	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s.mp4	1920	1080	0	0	1920	1080	Fixation	2592	21	854	452	0.4449	0.4189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12137858	1449493284351	Eye Tracker	daza_exp2	35	49464	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687340678			856	459	834	450	878	468	0.04323	0.02017	-0.99886	-0.03717	0.03471	-0.99871	2.16	2.082	2.122	NA	NA	NA	Valid	Valid	203.2	111.6	604.9	263.9	107.7	602.5	229.4	123.9	241.5	128.7	0.4459	0.4251	0.4344	0.417	0.4573	0.4333	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s.mp4	1920	1080	0	0	1920	1080	Fixation	2592	21	854	452	0.4449	0.4189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12146191	1449493292684	Eye Tracker	daza_exp2	35	49464	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687349011			855	459	829	446	881	472	0.04095	0.01818	-0.999	-0.03591	0.03664	-0.99868	2.148	2.089	2.119	NA	NA	NA	Valid	Valid	203.2	111.6	604.9	263.9	107.7	602.5	228	122.7	242.2	129.9	0.4453	0.4251	0.4318	0.413	0.4587	0.4372	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s.mp4	1920	1080	0	0	1920	1080	Fixation	2592	21	854	452	0.4449	0.4189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12154524	1449493301017	Eye Tracker	daza_exp2	35	49464	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687357344			852	455	828	442	876	469	0.04039	0.01622	-0.99905	-0.03799	0.03526	-0.99866	2.136	2.084	2.115	NA	NA	NA	Valid	Valid	203.2	111.6	604.9	263.9	107.7	602.5	227.6	121.5	241	129	0.4438	0.4217	0.4311	0.409	0.4564	0.4344	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s.mp4	1920	1080	0	0	1920	1080	Fixation	2592	21	854	452	0.4449	0.4189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12162858	1449493309351	Eye Tracker	daza_exp2	35	49464	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687365678			855	460	831	448	880	473	0.04175	0.01897	-0.99895	-0.03622	0.03676	-0.99867	2.157	2.067	2.111	NA	NA	NA	Valid	Valid	203.2	111.7	604.8	263.9	107.8	602.4	228.5	123.1	242	129.9	0.4456	0.4261	0.4327	0.4146	0.4584	0.4375	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s.mp4	1920	1080	0	0	1920	1080	Fixation	2592	21	854	452	0.4449	0.4189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12171190	1449493317683	Eye Tracker	daza_exp2	35	49464	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687374011			853	457	829	445	877	469	0.04099	0.01761	-0.999	-0.03749	0.03501	-0.99868	2.144	2.078	2.11	NA	NA	NA	Valid	Valid	203.2	111.7	604.8	263.9	107.8	602.4	228	122.3	241.3	128.9	0.4444	0.4229	0.4318	0.4119	0.457	0.434	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s.mp4	1920	1080	0	0	1920	1080	Fixation	2592	21	854	452	0.4449	0.4189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12179523	1449493326016	Eye Tracker	daza_exp2	35	49464	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687382344			853	456	831	444	875	467	0.04164	0.01744	-0.99898	-0.0384	0.03437	-0.99867	2.141	2.076	2.105	NA	NA	NA	Valid	Valid	203.2	111.7	604.8	263.9	107.8	602.4	228.4	122.2	240.7	128.5	0.4443	0.4221	0.4326	0.4115	0.4559	0.4327	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s.mp4	1920	1080	0	0	1920	1080	Fixation	2592	21	854	452	0.4449	0.4189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12187857	1449493334350	Eye Tracker	daza_exp2	35	49464	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687390678			855	460	831	454	879	466	0.0418	0.02183	-0.99889	-0.03664	0.03389	-0.99875	2.143	2.058	2.103	NA	NA	NA	Valid	Valid	203.2	111.7	604.8	263.9	107.8	602.4	228.5	124.9	241.8	128.3	0.4454	0.4262	0.4328	0.4205	0.458	0.4319	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s.mp4	1920	1080	0	0	1920	1080	Fixation	2592	21	854	452	0.4449	0.4189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12196190	1449493342683	Eye Tracker	daza_exp2	35	49464	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687399011			853	458	830	448	876	469	0.04114	0.01888	-0.99898	-0.03825	0.03484	-0.99866	2.12	2.055	2.09	NA	NA	NA	Valid	Valid	203.2	111.7	604.8	263.9	107.9	602.3	228.1	123.1	240.9	128.9	0.4441	0.4242	0.4321	0.4144	0.4562	0.434	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s.mp4	1920	1080	0	0	1920	1080	Fixation	2592	21	854	452	0.4449	0.4189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12204523	1449493351016	Eye Tracker	daza_exp2	35	49464	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687407344			854	458	831	448	878	467	0.04165	0.0191	-0.99895	-0.03743	0.03419	-0.99871	2.118	2.065	2.088	NA	NA	NA	Valid	Valid	203.2	111.7	604.7	263.9	107.9	602.3	228.4	123.3	241.4	128.5	0.4449	0.4239	0.4326	0.415	0.4571	0.4327	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s.mp4	1920	1080	0	0	1920	1080	Fixation	2592	21	854	452	0.4449	0.4189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12212857	1449493359350	Eye Tracker	daza_exp2	35	49464	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687415678			854	461	832	451	876	472	0.04244	0.02011	-0.9989	-0.03822	0.03644	-0.9986	2.118	2.059	2.087	NA	NA	NA	Valid	Valid	203.2	111.7	604.7	263.9	107.9	602.3	228.9	123.9	240.9	129.9	0.4449	0.4273	0.4335	0.4172	0.4562	0.4374	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s.mp4	1920	1080	0	0	1920	1080	Fixation	2592	21	854	452	0.4449	0.4189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12221190	1449493367683	Eye Tracker	daza_exp2	35	49464	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687424011			853	456	830	444	876	468	0.0414	0.0171	-0.999	-0.03797	0.03446	-0.99868	2.119	2.055	2.087	NA	NA	NA	Valid	Valid	203.2	111.7	604.7	263.9	108	602.3	228.3	122.1	241	128.8	0.4444	0.4223	0.4323	0.4111	0.4565	0.4335	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s.mp4	1920	1080	0	0	1920	1080	Fixation	2592	21	854	452	0.4449	0.4189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12229523	1449493376016	Eye Tracker	daza_exp2	35	49464	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687432344			852	454	826	443	878	465	0.03966	0.0167	-0.99907	-0.03745	0.03277	-0.99876	2.11	2.046	2.083	NA	NA	NA	Valid	Valid	203.2	111.8	604.7	263.9	108	602.3	227.2	121.9	241.3	127.8	0.4437	0.4203	0.4303	0.4104	0.4571	0.4302	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s.mp4	1920	1080	0	0	1920	1080	Fixation	2592	21	854	452	0.4449	0.4189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12237856	1449493384349	Eye Tracker	daza_exp2	35	49464	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687440678			854	455	826	441	882	469	0.03936	0.01556	-0.9991	-0.03564	0.03479	-0.99876	2.116	2.05	2.08	NA	NA	NA	Valid	Valid	203.2	111.8	604.7	263.9	108.1	602.2	227	121.2	242.4	129	0.4446	0.4213	0.43	0.4081	0.4591	0.4345	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s.mp4	1920	1080	0	0	1920	1080	Fixation	2592	21	854	452	0.4449	0.4189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12246189	1449493392682	Eye Tracker	daza_exp2	35	49464	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687449011			854	454	829	439	880	469	0.04082	0.01448	-0.99906	-0.03632	0.03462	-0.99874	2.109	2.05	2.079	NA	NA	NA	Valid	Valid	203.2	111.8	604.6	263.9	108.1	602.2	227.9	120.6	242	129	0.445	0.4201	0.4317	0.406	0.4584	0.4342	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s.mp4	1920	1080	0	0	1920	1080	Fixation	2592	21	854	452	0.4449	0.4189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12254522	1449493401015	Eye Tracker	daza_exp2	35	49464	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687457344			855	456	829	442	880	469	0.04112	0.01615	-0.99902	-0.03632	0.03476	-0.99874	2.103	2.046	2.079	NA	NA	NA	Valid	Valid	203.2	111.8	604.7	263.9	108.1	602.2	228.1	121.6	242	129.1	0.4451	0.422	0.432	0.4095	0.4583	0.4345	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s.mp4	1920	1080	0	0	1920	1080	Fixation	2592	21	854	452	0.4449	0.4189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12262856	1449493409349	Eye Tracker	daza_exp2	35	49464	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687465678			855	455	828	442	882	468	0.04054	0.01595	-0.99905	-0.03543	0.03421	-0.99879	2.098	2.051	2.076	NA	NA	NA	Valid	Valid	203.2	111.9	604.6	263.9	108.1	602.2	227.7	121.5	242.5	128.7	0.4453	0.4213	0.4313	0.4091	0.4593	0.4335	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s.mp4	1920	1080	0	0	1920	1080	Fixation	2592	21	854	452	0.4449	0.4189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12271189	1449493417682	Eye Tracker	daza_exp2	35	49464	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687474011			857	456	833	445	882	467	0.04289	0.01719	-0.99893	-0.03556	0.0338	-0.9988	2.108	2.05	2.074	NA	NA	NA	Valid	Valid	203.2	111.9	604.7	263.9	108.1	602.2	229.1	122.3	242.4	128.5	0.4466	0.4221	0.434	0.4116	0.4592	0.4326	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s.mp4	1920	1080	0	0	1920	1080	Fixation	2592	21	854	452	0.4449	0.4189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12279522	1449493426015	Eye Tracker	daza_exp2	35	49464	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1687482344			857	453	835	443	879	463	0.04368	0.01629	-0.99891	-0.03672	0.03182	-0.99882	2.103	2.035	2.071	NA	NA	NA	Valid	Valid	203.2	111.9	604.6	263.9	108.1	602.3	229.6	121.7	241.7	127.3	0.4463	0.4193	0.4348	0.4099	0.4578	0.4286	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s	s6_23_cajotask_at1_4_parallel_up_incon_A_21_bottom_20s.mp4	1920	1080	0	0	1920	1080	Fixation	2592	21	854	452	0.4449	0.4189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
