Recording timestamp	Computer timestamp	Sensor	Project name	Export date	Participant name	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height	Recording resolution width	Recording monitor latency	Average calibration accuracy (mm)	Average calibration precision SD (mm)	Average calibration precision RMS (mm)	Average calibration accuracy (degrees)	Average calibration precision SD (degrees)	Average calibration precision RMS (degrees)	Average calibration accuracy (pixels)	Average calibration precision SD (pixels)	Average calibration precision RMS (pixels)	Average validation accuracy (mm)	Average validation precision SD (mm)	Average validation precision RMS (mm)	Average validation accuracy (degrees)	Average validation precision SD (degrees)	Average validation precision RMS (degrees)	Average validation accuracy (pixels)	Average validation precision SD (pixels)	Average validation precision RMS (pixels)	Eyetracker timestamp	Event	Event value	Gaze point X	Gaze point Y	Gaze point left X	Gaze point left Y	Gaze point right X	Gaze point right Y	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Pupil diameter left	Pupil diameter right	Pupil diameter filtered	Eye openness left	Eye openness right	Eye openness filtered	Validity left	Validity right	Eye position left X (DACSmm)	Eye position left Y (DACSmm)	Eye position left Z (DACSmm)	Eye position right X (DACSmm)	Eye position right Y (DACSmm)	Eye position right Z (DACSmm)	Gaze point left X (DACSmm)	Gaze point left Y (DACSmm)	Gaze point right X (DACSmm)	Gaze point right Y (DACSmm)	Gaze point X (MCSnorm)	Gaze point Y (MCSnorm)	Gaze point left X (MCSnorm)	Gaze point left Y (MCSnorm)	Gaze point right X (MCSnorm)	Gaze point right Y (MCSnorm)	Presented Stimulus name	Presented Media name	Presented Media width	Presented Media height	Presented Media position X (DACSpx)	Presented Media position Y (DACSpx)	Original Media width	Original Media height	Eye movement type	Gaze event duration	Eye movement type index	Fixation point X	Fixation point Y	Fixation point X (MCSnorm)	Fixation point Y (MCSnorm)	Ungrouped	Client area position X (DACSpx)	Client area position Y (DACSpx)	Viewport position X	Viewport position Y	Viewport width	Viewport height	Full page width	Full page height	Mouse position X	Mouse position Y
0	1372720583076		carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20											RecordingStart																																																															
63344	1372720646420	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681506465																					Invalid	Invalid																									EyesNotFound	192	1															
71678	1372720654754	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681514798																					Invalid	Invalid																									EyesNotFound	192	1															
80012	1372720663088	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681523131																					Invalid	Invalid																									EyesNotFound	192	1															
88346	1372720671422	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681531465																					Invalid	Invalid																									EyesNotFound	192	1															
96680	1372720679756	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681539798																					Invalid	Invalid																									EyesNotFound	192	1															
105013	1372720688089	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681548131																					Invalid	Invalid																									EyesNotFound	192	1															
113348	1372720696424	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681556465																					Invalid	Invalid																									EyesNotFound	192	1															
121681	1372720704757	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681564798																					Invalid	Invalid																									EyesNotFound	192	1															
130015	1372720713091	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681573131																					Invalid	Invalid																									EyesNotFound	192	1															
138349	1372720721425	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681581465																					Invalid	Invalid																									EyesNotFound	192	1															
146684	1372720729760	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681589798																					Invalid	Invalid																									EyesNotFound	192	1															
155063	1372720738139	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681598131																					Invalid	Invalid																									EyesNotFound	192	1															
163446	1372720746522	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681606465																					Invalid	Invalid																									EyesNotFound	192	1															
171828	1372720754904	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681614798																					Invalid	Invalid																									EyesNotFound	192	1															
180213	1372720763289	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681623131																					Invalid	Invalid																									EyesNotFound	192	1															
188599	1372720771675	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681631464																					Invalid	Invalid																									EyesNotFound	192	1															
196987	1372720780063	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681639798																					Invalid	Invalid																									EyesNotFound	192	1															
205325	1372720788401	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681648131																					Invalid	Invalid																									EyesNotFound	192	1															
213664	1372720796740	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681656465																					Invalid	Invalid																									EyesNotFound	192	1															
222002	1372720805078	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681664798																					Invalid	Invalid																									EyesNotFound	192	1															
230340	1372720813416	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681673131																					Invalid	Invalid																									EyesNotFound	192	1															
238678	1372720821754	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681681464																					Invalid	Invalid																									EyesNotFound	192	1															
247017	1372720830093	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681689798																					Invalid	Invalid																									EyesNotFound	192	1															
255354	1372720838430	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681698130			2895	638	2895	638			0.70985	0.03773	-0.70334				3.387		3.387				Valid	Invalid	220.4	144.9	570.5				796.1	175.5																	Saccade	58	1															
263693	1372720846769	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681706463			2511	610	2511	610			0.63612	0.03078	-0.77098				3.368		3.383				Valid	Invalid	220.0	144.9	570.3				690.6	167.7																	Saccade	58	1															
272017	1372720855093	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681714797			2200	609	2200	609			0.55986	0.03277	-0.82794				3.383		3.368				Valid	Invalid	219.7	145.0	569.8				605.0	167.6																	Saccade	58	1															
280336	1372720863412	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681723130			1968	598	1968	598			0.49170	0.02966	-0.87026				3.351		3.368				Valid	Invalid	219.4	145.0	569.6				541.2	164.5																	Saccade	58	1															
288654	1372720871730	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681731463			1767	594	1767	594			0.42409	0.02902	-0.90516				3.358		3.376				Valid	Invalid	219.1	145.1	569.4				485.9	163.3																	Saccade	58	1															
296973	1372720880049	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681739797			1624	605	1624	605			0.37117	0.03451	-0.92792				3.376		3.376				Valid	Invalid	218.8	145.1	569.4				446.6	166.3																	Saccade	58	1															
305290	1372720888366	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681748130			1566	614	1566	614			0.34862	0.03905	-0.93645				3.422		3.401				Valid	Invalid	218.8	145.1	569.4				430.8	168.9																	Saccade	58	1															
313608	1372720896684	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681756463			1584	610	1584	610			0.35554	0.03704	-0.93393				3.413		3.401				Valid	Invalid	218.8	145.2	569.3				435.6	167.8																	Fixation	250	1	1610	610													
321941	1372720905017	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681764797			1586	609	1586	609			0.35642	0.03663	-0.93361				3.401		3.413				Valid	Invalid	218.9	145.2	569.5				436.3	167.5																	Fixation	250	1	1610	610													
330277	1372720913353	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681773130			1590	613	1590	613			0.35782	0.03816	-0.93301				3.399		3.401				Valid	Invalid	218.9	145.2	569.5				437.3	168.5																	Fixation	250	1	1610	610													
338614	1372720921690	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681781463			1586	614	1586	614			0.35621	0.03875	-0.93360				3.423		3.401				Valid	Invalid	218.9	145.2	569.6				436.2	168.9																	Fixation	250	1	1610	610													
346951	1372720930027	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681789797			1601	605	1601	605			0.36193	0.03460	-0.93156				3.394		3.408				Valid	Invalid	219.0	145.2	569.6				440.3	166.4																	Fixation	250	1	1610	610													
355280	1372720938356	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681798130			1597	606	1597	606			0.36050	0.03490	-0.93211				3.412		3.412				Valid	Invalid	219.0	145.3	569.6				439.3	166.6																	Fixation	250	1	1610	610													
363598	1372720946674	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681806463			1597	603	1597	603			0.36032	0.03371	-0.93222				3.408		3.412				Valid	Invalid	219.0	145.2	569.7				439.2	165.8																	Fixation	250	1	1610	610													
371916	1372720954992	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681814797			1598	610	1598	610			0.36039	0.03698	-0.93207				3.413		3.412				Valid	Invalid	219.0	145.2	569.7				439.3	167.8																	Fixation	250	1	1610	610													
380233	1372720963309	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681823130			1598	607	1598	607			0.36053	0.03556	-0.93207				3.415		3.413				Valid	Invalid	219.1	145.1	569.9				439.5	166.9																	Fixation	250	1	1610	610													
388549	1372720971625	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681831463			1602	602	1602	602			0.36178	0.03352	-0.93166				3.409		3.415				Valid	Invalid	219.1	145.1	570.1				440.4	165.6																	Fixation	250	1	1610	610													
389876	1372720972952		carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20											ParticipantVideoStart																																														Fixation	250	1	1610	610													
396866	1372720979942	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681839797			1610	608	1610	608			0.36477	0.03593	-0.93040				3.418		3.418				Valid	Invalid	219.1	145.1	570.1				442.6	167.1																	Fixation	250	1	1610	610													
405190	1372720988266	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681848130			1603	606	1603	606			0.36218	0.03529	-0.93144				3.428		3.428				Valid	Invalid	219.1	145.0	570.3				440.9	166.6																	Fixation	250	1	1610	610													
413525	1372720996601	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681856463			1605	608	1605	608			0.36292	0.03623	-0.93112				3.430		3.430				Valid	Invalid	219.2	145.1	570.2				441.5	167.2																	Fixation	250	1	1610	610													
421861	1372721004937	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681864797			1609	611	1609	611			0.36412	0.03755	-0.93060				3.440		3.440				Valid	Invalid	219.2	145.0	570.5				442.4	168.0																	Fixation	250	1	1610	610													
430196	1372721013272	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681873130			1615	611	1615	611			0.36639	0.03746	-0.92971				3.452		3.452				Valid	Invalid	219.2	145.0	570.7				444.1	168.0																	Fixation	250	1	1610	610													
438531	1372721021607	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681881463			1626	610	1626	610			0.37087	0.03682	-0.92796				3.465		3.452				Valid	Invalid	219.2	145.0	570.6				447.2	167.7																	Fixation	250	1	1610	610													
446867	1372721029943	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681889797			1626	608	1626	608			0.37082	0.03599	-0.92801				3.452		3.458				Valid	Invalid	219.2	145.0	570.7				447.2	167.1																	Fixation	250	1	1610	610													
455200	1372721038276	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681898130			1623	613	1623	613			0.36952	0.03821	-0.92844				3.458		3.465				Valid	Invalid	219.2	144.9	570.8				446.3	168.4																	Fixation	250	1	1610	610													
463520	1372721046596	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681906463			1615	616	1615	616			0.36627	0.04000	-0.92965				3.481		3.466				Valid	Invalid	219.1	144.9	570.9				444.1	169.5																	Fixation	250	1	1610	610													
471841	1372721054917	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681914797			1621	612	1621	612			0.36858	0.03828	-0.92881				3.466		3.474				Valid	Invalid	219.1	144.9	571.1				445.8	168.4																	Fixation	250	1	1610	610													
480161	1372721063237	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681923130			1617	612	1617	612			0.36687	0.03831	-0.92948				3.474		3.476				Valid	Invalid	219.1	144.9	571.2				444.6	168.4																	Fixation	250	1	1610	610													
488481	1372721071557	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681931463			1624	611	1624	611			0.36967	0.03765	-0.92840				3.476		3.476				Valid	Invalid	219.1	144.8	571.4				446.6	168.0																	Fixation	250	1	1610	610													
496801	1372721079877	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681939797			1622	615	1622	615			0.36881	0.03935	-0.92867				3.484		3.484				Valid	Invalid	219.1	144.8	571.4				446.0	169.1																	Fixation	250	1	1610	610													
505122	1372721088198	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681948130			1626	608	1626	608			0.37025	0.03651	-0.92821				3.494		3.488				Valid	Invalid	219.1	144.8	571.5				447.0	167.3																	Fixation	250	1	1610	610													
513456	1372721096532	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681956463			1624	610	1624	610			0.36973	0.03728	-0.92839				3.488		3.494				Valid	Invalid	219.1	144.8	571.7				446.7	167.8																	Fixation	250	1	1610	610													
521791	1372721104867	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681964797			1612	615	1612	615			0.36469	0.03952	-0.93029				3.501		3.501				Valid	Invalid	219.0	144.8	571.9				443.2	169.1																	Fixation	250	1	1610	610													
530125	1372721113201	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681973130			1622	612	1622	612			0.36857	0.03824	-0.92881				3.503		3.503				Valid	Invalid	219.0	144.8	571.9				446.0	168.4																	Fixation	250	1	1610	610													
538459	1372721121535	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681981463			1613	619	1613	619			0.36505	0.04148	-0.93006				3.517		3.515				Valid	Invalid	219.0	144.8	572.0				443.6	170.3																	Fixation	250	1	1610	610													
546794	1372721129870	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681989797			1621	614	1621	614			0.36803	0.03920	-0.92899				3.515		3.517				Valid	Invalid	219.1	144.7	572.3				445.8	168.9																	Fixation	250	1	1610	610													
555125	1372721138201	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1681998130			1624	618	1624	618			0.36891	0.04091	-0.92856				3.525		3.525				Valid	Invalid	219.1	144.7	572.5				446.5	169.9																	Fixation	250	1	1610	610													
563451	1372721146527	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1682006463			1617	613	1617	613			0.36646	0.03876	-0.92963				3.535		3.535				Valid	Invalid	219.1	144.7	572.6				444.8	168.6																	Saccade	58	2															
571779	1372721154855	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1682014797			1561	647	1561	647			0.34438	0.05439	-0.93725				3.562		3.562				Valid	Invalid	218.9	144.8	572.8				429.4	178.0																	Saccade	58	2															
580106	1372721163182	Eye Tracker	carola_exp3	03/31/2025	Carola	session3	03/26/2025	03/26/2025	11:06:59.447	10:06:59.447	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20										1682023130			1444	736	1444	736			0.29574	0.09510	-0.95052				3.583		3.575				Valid	Invalid	218.7	145.0	572.8				397.0	202.3																	Saccade	58	2															
