Recording timestamp	Computer timestamp	Sensor	Project name	Export date	Participant name	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height	Recording resolution width	Recording monitor latency	Average calibration accuracy (mm)	Average calibration precision SD (mm)	Average calibration precision RMS (mm)	Average calibration accuracy (degrees)	Average calibration precision SD (degrees)	Average calibration precision RMS (degrees)	Average calibration accuracy (pixels)	Average calibration precision SD (pixels)	Average calibration precision RMS (pixels)	Average validation accuracy (mm)	Average validation precision SD (mm)	Average validation precision RMS (mm)	Average validation accuracy (degrees)	Average validation precision SD (degrees)	Average validation precision RMS (degrees)	Average validation accuracy (pixels)	Average validation precision SD (pixels)	Average validation precision RMS (pixels)	Eyetracker timestamp	Event	Event value	Gaze point X	Gaze point Y	Gaze point left X	Gaze point left Y	Gaze point right X	Gaze point right Y	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Pupil diameter left	Pupil diameter right	Pupil diameter filtered	Eye openness left	Eye openness right	Eye openness filtered	Validity left	Validity right	Eye position left X (DACSmm)	Eye position left Y (DACSmm)	Eye position left Z (DACSmm)	Eye position right X (DACSmm)	Eye position right Y (DACSmm)	Eye position right Z (DACSmm)	Gaze point left X (DACSmm)	Gaze point left Y (DACSmm)	Gaze point right X (DACSmm)	Gaze point right Y (DACSmm)	Gaze point X (MCSnorm)	Gaze point Y (MCSnorm)	Gaze point left X (MCSnorm)	Gaze point left Y (MCSnorm)	Gaze point right X (MCSnorm)	Gaze point right Y (MCSnorm)	Presented Stimulus name	Presented Media name	Presented Media width	Presented Media height	Presented Media position X (DACSpx)	Presented Media position Y (DACSpx)	Original Media width	Original Media height	Eye movement type	Gaze event duration	Eye movement type index	Fixation point X	Fixation point Y	Fixation point X (MCSnorm)	Fixation point Y (MCSnorm)	Ungrouped	Client area position X (DACSpx)	Client area position Y (DACSpx)	Viewport position X	Viewport position Y	Viewport width	Viewport height	Full page width	Full page height	Mouse position X	Mouse position Y
0	844594410709		zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29											RecordingStart																																																															
81253	844594491962	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408731706																					Invalid	Invalid																									EyesNotFound	183	1															
89587	844594500296	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408740039																					Invalid	Invalid																									EyesNotFound	183	1															
97923	844594508632	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408748372																					Invalid	Invalid																									EyesNotFound	183	1															
106258	844594516967	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408756706																					Invalid	Invalid																									EyesNotFound	183	1															
114590	844594525299	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408765039																					Invalid	Invalid																									EyesNotFound	183	1															
122923	844594533632	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408773372																					Invalid	Invalid																									EyesNotFound	183	1															
131256	844594541965	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408781706																					Invalid	Invalid																									EyesNotFound	183	1															
139589	844594550298	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408790039																					Invalid	Invalid																									EyesNotFound	183	1															
147921	844594558630	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408798372																					Invalid	Invalid																									EyesNotFound	183	1															
156254	844594566963	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408806706																					Invalid	Invalid																									EyesNotFound	183	1															
164587	844594575296	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408815039																					Invalid	Invalid																									EyesNotFound	183	1															
172923	844594583632	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408823372																					Invalid	Invalid																									EyesNotFound	183	1															
181262	844594591971	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408831706																					Invalid	Invalid																									EyesNotFound	183	1															
189601	844594600310	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408840039																					Invalid	Invalid																									EyesNotFound	183	1															
197939	844594608648	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408848372																					Invalid	Invalid																									EyesNotFound	183	1															
206278	844594616987	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408856705																					Invalid	Invalid																									EyesNotFound	183	1															
214618	844594625327	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408865039																					Invalid	Invalid																									EyesNotFound	183	1															
222953	844594633662	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408873372																					Invalid	Invalid																									EyesNotFound	183	1															
231287	844594641996	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408881706																					Invalid	Invalid																									EyesNotFound	183	1															
239620	844594650329	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408890039																					Invalid	Invalid																									EyesNotFound	183	1															
247953	844594658662	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408898372																					Invalid	Invalid																									EyesNotFound	183	1															
256286	844594666995	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408906705																					Invalid	Invalid																									EyesNotFound	183	1															
264622	844594675331	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408915040			610	1297	703	1303	517	1291	0.06804	0.31122	-0.94790	-0.07919	0.31344	-0.94630	4.291	4.231	4.261				Valid	Valid	146.6	144.3	652.1	195.6	143.8	637.7	193.4	358.5	142.2	355.0															Unclassified	17	1															
272956	844594683665	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408923372			605	1281	702	1275	508	1287	0.06766	0.30102	-0.95121	-0.08308	0.31183	-0.94650	4.277	4.229	4.254				Valid	Valid	146.6	144.3	652.1	195.6	143.8	637.7	193.0	350.7	139.6	353.9															Unclassified	17	1															
281292	844594692001	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408931706			603	1284	706	1272	500	1297	0.06928	0.29982	-0.95148	-0.08625	0.31536	-0.94505	4.260	4.237	4.257				Valid	Valid	146.6	144.3	652.3	195.6	143.8	637.6	194.1	349.9	137.4	356.6															Saccade	50	1															
289627	844594700336	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408940039			536	1304	638	1318	434	1289	0.04209	0.31695	-0.94751	-0.11256	0.31174	-0.94348	4.276	4.241	4.259				Valid	Valid	146.4	144.4	651.8	195.3	143.9	637.8	175.4	362.5	119.2	354.6															Saccade	50	1															
297962	844594708671	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408948372			390	1326	488	1322	293	1329	-0.01722	0.31844	-0.94779	-0.16711	0.32357	-0.93133	4.290	4.265	4.251				Valid	Valid	146.0	144.5	652.0	194.9	144.0	637.8	134.2	363.5	80.5	365.6															Saccade	50	1															
306297	844594717006	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408956706			201	1317	248	1283	154	1350	-0.11247	0.30238	-0.94653	-0.21915	0.32735	-0.91914	4.157	4.295	4.199				Valid	Valid	145.6	144.6	651.9	194.3	144.1	637.9	68.1	352.8	42.2	371.3															Saccade	50	1															
314631	844594725340	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408965039			31	1326	101	1304	-39	1348	-0.16866	0.30754	-0.93647	-0.28944	0.32030	-0.90202	4.110	4.195	4.161				Valid	Valid	145.2	144.5	652.2	193.9	144.2	637.8	27.7	358.7	-10.8	370.7															Saccade	50	1															
322964	844594733673	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408973372			-22	1323	53	1308	-97	1338	-0.18662	0.30780	-0.93297	-0.31006	0.31458	-0.89716	4.114	4.208	4.152				Valid	Valid	145.0	144.5	652.3	193.7	144.3	637.9	14.5	359.7	-26.8	368.0															Saccade	50	1															
331298	844594742007	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408981706			-22	1334	54	1319	-98	1349	-0.18611	0.31173	-0.93176	-0.30975	0.31826	-0.89597	4.105	4.181	4.145				Valid	Valid	145.0	144.8	651.9	193.6	144.4	637.8	14.8	362.9	-26.9	371.0															Fixation	217	1	-14	1339													
339631	844594750340	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408990039			-31	1330	48	1322	-110	1338	-0.18792	0.31244	-0.93116	-0.31469	0.31389	-0.89579	4.086	4.164	4.137				Valid	Valid	144.9	144.8	652.1	193.7	144.6	637.6	13.3	363.6	-30.3	368.0															Fixation	217	1	-14	1339													
347964	844594758673	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1408998372			-15	1335	69	1315	-98	1356	-0.18034	0.31019	-0.93341	-0.30982	0.32037	-0.89519	4.109	4.170	4.135				Valid	Valid	144.9	144.8	652.2	193.7	144.7	637.6	18.9	361.6	-27.0	372.9															Fixation	217	1	-14	1339													
356299	844594767008	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1409006706			-22	1335	59	1318	-102	1351	-0.18422	0.31100	-0.93238	-0.31140	0.31848	-0.89532	4.089	4.149	4.137				Valid	Valid	144.9	145.1	651.7	193.6	144.8	637.5	16.2	362.5	-28.1	371.6															Fixation	217	1	-14	1339													
364630	844594775339	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1409015039			-22	1337	71	1323	-116	1352	-0.17911	0.31282	-0.93277	-0.31624	0.31798	-0.89380	4.112	4.158	4.135				Valid	Valid	144.8	145.1	651.9	193.6	144.9	637.6	19.6	363.8	-32.0	371.8															Fixation	217	1	-14	1339													
372962	844594783671	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1409023372			-10	1342	77	1327	-97	1357	-0.17668	0.31435	-0.93272	-0.30929	0.32036	-0.89538	4.131	4.177	4.139				Valid	Valid	144.8	145.2	651.9	193.6	145.1	637.4	21.3	365.0	-26.6	373.2															Fixation	217	1	-14	1339													
381295	844594792004	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1409031706			-25	1344	56	1320	-106	1368	-0.18506	0.31119	-0.93215	-0.31234	0.32370	-0.89312	4.119	4.158	4.151				Valid	Valid	144.8	145.5	651.6	193.6	145.3	637.0	15.5	363.0	-29.2	376.2															Fixation	217	1	-14	1339													
387202	844594797911		zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29											ParticipantVideoStart																																														Fixation	217	1	-14	1339													
389627	844594800336	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1409040039			-14	1349	72	1339	-100	1358	-0.17860	0.31813	-0.93107	-0.31050	0.32051	-0.89491	4.135	4.171	4.154				Valid	Valid	144.8	145.5	651.7	193.6	145.3	637.3	19.7	368.1	-27.5	373.6															Fixation	217	1	-14	1339													
397959	844594808668	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1409048372			-15	1344	72	1325	-103	1363	-0.17872	0.31324	-0.93270	-0.31119	0.32189	-0.89417	4.132	4.183	4.156				Valid	Valid	144.7	145.4	652.0	193.6	145.4	637.3	19.7	364.4	-28.2	374.8															Fixation	217	1	-14	1339													
406292	844594817001	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1409056706			-12	1343	74	1333	-98	1353	-0.17785	0.31616	-0.93189	-0.30991	0.31848	-0.89584	4.128	4.224	4.164				Valid	Valid	144.7	145.5	651.8	193.5	145.4	637.5	20.3	366.6	-27.0	372.0															Fixation	217	1	-14	1339													
414625	844594825334	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1409065039			-28	1342	58	1325	-113	1359	-0.18421	0.31298	-0.93172	-0.31479	0.32016	-0.89354	4.119	4.201	4.165				Valid	Valid	144.7	145.5	651.7	193.5	145.5	637.3	15.8	364.4	-31.0	373.8															Fixation	217	1	-14	1339													
422958	844594833667	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1409073372			-15	1341	69	1321	-100	1361	-0.17995	0.31163	-0.93301	-0.31013	0.32125	-0.89477	4.118	4.201	4.174				Valid	Valid	144.6	145.5	651.8	193.5	145.5	637.2	18.9	363.2	-27.4	374.3															Fixation	217	1	-14	1339													
431292	844594842001	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1409081706			-8	1334	68	1324	-84	1343	-0.18011	0.31276	-0.93260	-0.30527	0.31552	-0.89847	4.156	4.231	4.188				Valid	Valid	144.5	145.5	651.9	193.4	145.5	637.4	18.6	364.1	-23.2	369.3															Fixation	217	1	-14	1339													
439625	844594850334	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1409090039			-18	1338	66	1331	-102	1345	-0.18054	0.31509	-0.93173	-0.31121	0.31551	-0.89644	4.178	4.219	4.195				Valid	Valid	144.5	145.6	651.6	193.3	145.5	637.3	18.3	366.0	-27.9	369.9															Fixation	217	1	-14	1339													
447958	844594858667	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1409098372			-3	1334	81	1318	-87	1349	-0.17498	0.31089	-0.93420	-0.30589	0.31744	-0.89759	4.160	4.247	4.209				Valid	Valid	144.4	145.5	652.1	193.3	145.6	637.4	22.2	362.5	-24.0	371.0															Fixation	217	1	-14	1339													
456292	844594867001	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1409106706			-7	1338	69	1313	-82	1364	-0.17991	0.30859	-0.93402	-0.30366	0.32262	-0.89650	4.176	4.274	4.212				Valid	Valid	144.4	145.7	651.7	193.2	145.7	637.3	18.9	361.0	-22.7	375.0															Fixation	217	1	-14	1339													
464623	844594875332	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1409115039			-12	1352	83	1323	-107	1380	-0.17378	0.31257	-0.93386	-0.31153	0.32734	-0.89208	4.192	4.242	4.227				Valid	Valid	144.2	145.7	652.1	193.1	145.7	637.5	22.9	364.0	-29.5	379.6															Fixation	217	1	-14	1339													
472955	844594883664	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1409123372			-8	1344	82	1326	-98	1362	-0.17420	0.31338	-0.93351	-0.30874	0.32107	-0.89532	4.217	4.261	4.245				Valid	Valid	144.2	145.9	651.9	193.0	145.8	637.5	22.5	364.7	-26.9	374.4															Fixation	217	1	-14	1339													
481287	844594891996	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1409131706			-18	1337	86	1331	-121	1344	-0.17223	0.31488	-0.93338	-0.31758	0.31387	-0.89478	4.229	4.272	4.250				Valid	Valid	144.1	145.9	652.2	192.9	145.9	637.7	23.7	365.9	-33.4	369.6															Fixation	217	1	-14	1339													
489619	844594900328	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1409140039			-12	1328	74	1306	-98	1351	-0.17760	0.30562	-0.93544	-0.30927	0.31696	-0.89660	4.235	4.301	4.262				Valid	Valid	144.1	146.1	651.9	192.9	146.1	637.3	20.3	359.1	-26.9	371.4															Fixation	217	1	-14	1339													
497950	844594908659	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1409148372			-12	1337	90	1319	-114	1356	-0.17093	0.31050	-0.93508	-0.31470	0.31803	-0.89433	4.248	4.289	4.274				Valid	Valid	144.0	146.1	652.0	192.9	146.2	637.4	24.8	362.7	-31.4	372.8															Fixation	217	1	-14	1339													
506283	844594916992	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1409156706			-17	1340	85	1313	-120	1367	-0.17298	0.30829	-0.93543	-0.31619	0.32164	-0.89251	4.252	4.320	4.286				Valid	Valid	144.0	146.2	652.1	192.9	146.2	637.5	23.4	361.1	-33.0	375.9															Fixation	217	1	-14	1339													
514616	844594925325	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1409165039			-10	1342	87	1321	-107	1363	-0.17230	0.31121	-0.93459	-0.31199	0.32055	-0.89438	4.280	4.332	4.306				Valid	Valid	144.0	146.2	652.1	192.9	146.2	637.5	23.8	363.3	-29.5	374.7															Fixation	217	1	-14	1339													
522949	844594933658	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1409173372			-11	1337	91	1307	-113	1368	-0.17079	0.30613	-0.93654	-0.31367	0.32225	-0.89318	4.295	4.360	4.321				Valid	Valid	144.0	146.2	652.0	192.9	146.2	637.5	25.1	359.3	-31.0	376.2															Fixation	217	1	-14	1339													
531283	844594941992	Eye Tracker	zira_exp2	02/27/2025	Zira	session1	02/27/2025	02/27/2025	08:57:57.957	07:57:57.957	62886	session1	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1409181706			-5	1331	107	1302	-118	1360	-0.16508	0.30473	-0.93802	-0.31583	0.31911	-0.89354	4.324	4.348	4.342				Valid	Valid	144.1	146.2	651.9	192.9	146.3	637.3	29.4	358.0	-32.4	373.9															Fixation	217	1	-14	1339													
