Recording timestamp	Computer timestamp	Sensor	Project name	Export date	Participant name	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height	Recording resolution width	Recording monitor latency	Average calibration accuracy (mm)	Average calibration precision SD (mm)	Average calibration precision RMS (mm)	Average calibration accuracy (degrees)	Average calibration precision SD (degrees)	Average calibration precision RMS (degrees)	Average calibration accuracy (pixels)	Average calibration precision SD (pixels)	Average calibration precision RMS (pixels)	Average validation accuracy (mm)	Average validation precision SD (mm)	Average validation precision RMS (mm)	Average validation accuracy (degrees)	Average validation precision SD (degrees)	Average validation precision RMS (degrees)	Average validation accuracy (pixels)	Average validation precision SD (pixels)	Average validation precision RMS (pixels)	Eyetracker timestamp	Event	Event value	Gaze point X	Gaze point Y	Gaze point left X	Gaze point left Y	Gaze point right X	Gaze point right Y	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Pupil diameter left	Pupil diameter right	Pupil diameter filtered	Eye openness left	Eye openness right	Eye openness filtered	Validity left	Validity right	Eye position left X (DACSmm)	Eye position left Y (DACSmm)	Eye position left Z (DACSmm)	Eye position right X (DACSmm)	Eye position right Y (DACSmm)	Eye position right Z (DACSmm)	Gaze point left X (DACSmm)	Gaze point left Y (DACSmm)	Gaze point right X (DACSmm)	Gaze point right Y (DACSmm)	Gaze point X (MCSnorm)	Gaze point Y (MCSnorm)	Gaze point left X (MCSnorm)	Gaze point left Y (MCSnorm)	Gaze point right X (MCSnorm)	Gaze point right Y (MCSnorm)	Presented Stimulus name	Presented Media name	Presented Media width	Presented Media height	Presented Media position X (DACSpx)	Presented Media position Y (DACSpx)	Original Media width	Original Media height	Eye movement type	Gaze event duration	Eye movement type index	Fixation point X	Fixation point Y	Fixation point X (MCSnorm)	Fixation point Y (MCSnorm)	Ungrouped	Client area position X (DACSpx)	Client area position Y (DACSpx)	Viewport position X	Viewport position Y	Viewport width	Viewport height	Full page width	Full page height	Mouse position X	Mouse position Y
0	1536915332923		jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29											RecordingStart																																																															
51652	1536915384575	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679059614																					Invalid	Invalid																									EyesNotFound	183	1															
59985	1536915392908	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679067947																					Invalid	Invalid																									EyesNotFound	183	1															
68318	1536915401241	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679076280																					Invalid	Invalid																									EyesNotFound	183	1															
76651	1536915409574	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679084614																					Invalid	Invalid																									EyesNotFound	183	1															
84984	1536915417907	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679092947																					Invalid	Invalid																									EyesNotFound	183	1															
93317	1536915426240	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679101280																					Invalid	Invalid																									EyesNotFound	183	1															
101650	1536915434573	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679109614																					Invalid	Invalid																									EyesNotFound	183	1															
109983	1536915442906	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679117947																					Invalid	Invalid																									EyesNotFound	183	1															
118316	1536915451239	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679126280																					Invalid	Invalid																									EyesNotFound	183	1															
126649	1536915459572	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679134614																					Invalid	Invalid																									EyesNotFound	183	1															
134982	1536915467905	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679142947																					Invalid	Invalid																									EyesNotFound	183	1															
143315	1536915476238	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679151280																					Invalid	Invalid																									EyesNotFound	183	1															
151648	1536915484571	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679159614																					Invalid	Invalid																									EyesNotFound	183	1															
159981	1536915492904	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679167947																					Invalid	Invalid																									EyesNotFound	183	1															
168314	1536915501237	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679176280																					Invalid	Invalid																									EyesNotFound	183	1															
176647	1536915509570	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679184613																					Invalid	Invalid																									EyesNotFound	183	1															
184980	1536915517903	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679192947																					Invalid	Invalid																									EyesNotFound	183	1															
193313	1536915526236	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679201280																					Invalid	Invalid																									EyesNotFound	183	1															
201647	1536915534570	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679209614																					Invalid	Invalid																									EyesNotFound	183	1															
209979	1536915542902	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679217947																					Invalid	Invalid																									EyesNotFound	183	1															
218312	1536915551235	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679226280																					Invalid	Invalid																									EyesNotFound	183	1															
226645	1536915559568	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679234613																					Invalid	Invalid																									EyesNotFound	183	1															
234979	1536915567902	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679242948			995	467			995	467				-0.03568	-0.02356	-0.99909		3.198	3.198				Invalid	Valid				296.2	143.4	636.4			273.5	128.4															Fixation	192	1	993	471													
243313	1536915576236	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679251282			986	471			986	471				-0.03929	-0.02200	-0.99899		3.188	3.188				Invalid	Valid				296.2	143.5	636.3			271.2	129.5															Fixation	192	1	993	471													
251646	1536915584569	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679259615			988	475			988	475				-0.03858	-0.02025	-0.99905		3.187	3.198				Invalid	Valid				296.2	143.5	636.3			271.7	130.6															Fixation	192	1	993	471													
259978	1536915592901	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679267948			991	476			991	476				-0.03737	-0.01997	-0.99910		3.199	3.188				Invalid	Valid				296.2	143.5	636.4			272.4	130.8															Fixation	192	1	993	471													
268312	1536915601235	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679276282			990	471			990	471				-0.03766	-0.02172	-0.99905		3.199	3.197				Invalid	Valid				296.2	143.5	636.4			272.2	129.7															Fixation	192	1	993	471													
276645	1536915609568	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679284615			996	469			996	469				-0.03526	-0.02270	-0.99912		3.185	3.197				Invalid	Valid				296.2	143.5	636.5			273.8	129.0															Fixation	192	1	993	471													
284977	1536915617900	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679292948			991	473			991	473				-0.03735	-0.02094	-0.99908		3.197	3.196				Invalid	Valid				296.3	143.4	636.6			272.5	130.1															Fixation	192	1	993	471													
293311	1536915626234	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679301282			989	469			989	469				-0.03797	-0.02268	-0.99902		3.196	3.193				Invalid	Valid				296.3	143.4	636.7			272.1	129.0															Fixation	192	1	993	471													
301644	1536915634567	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679309615			989	472			989	472				-0.03803	-0.02155	-0.99904		3.187	3.193				Invalid	Valid				296.3	143.4	636.7			272.0	129.7															Fixation	192	1	993	471													
309976	1536915642899	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679317948			992	472			992	472				-0.03667	-0.02150	-0.99910		3.193	3.193				Invalid	Valid				296.3	143.4	636.6			272.9	129.7															Fixation	192	1	993	471													
318310	1536915651233	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679326282			992	470			992	470				-0.03703	-0.02233	-0.99906		3.187	3.193				Invalid	Valid				296.3	143.4	636.7			272.7	129.2															Fixation	192	1	993	471													
326643	1536915659566	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679334615			992	474			992	474				-0.03663	-0.02049	-0.99912		3.196	3.196				Invalid	Valid				296.3	143.4	636.6			272.9	130.4															Fixation	192	1	993	471													
334976	1536915667899	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679342948			990	473			990	473				-0.03785	-0.02072	-0.99907		3.196	3.196				Invalid	Valid				296.3	143.4	636.6			272.2	130.2															Fixation	192	1	993	471													
343309	1536915676232	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679351282			992	471			992	471				-0.03707	-0.02166	-0.99908		3.204	3.202				Invalid	Valid				296.3	143.4	636.6			272.7	129.6															Fixation	192	1	993	471													
351642	1536915684565	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679359615			995	465			995	465				-0.03563	-0.02405	-0.99908		3.202	3.204				Invalid	Valid				296.3	143.3	636.9			273.6	128.0															Fixation	192	1	993	471													
359975	1536915692898	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679367948			1000	469			1000	469				-0.03359	-0.02267	-0.99918		3.214	3.214				Invalid	Valid				296.3	143.3	636.9			274.9	128.9															Fixation	192	1	993	471													
368308	1536915701231	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679376282			997	470			997	470				-0.03481	-0.02191	-0.99915		3.216	3.216				Invalid	Valid				296.3	143.3	637.0			274.1	129.3															Fixation	192	1	993	471													
376641	1536915709564	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679384615			993	469			993	469				-0.03647	-0.02232	-0.99909		3.225	3.225				Invalid	Valid				296.4	143.3	637.0			273.1	129.1															Fixation	192	1	993	471													
384974	1536915717897	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679392948			996	478			996	478				-0.03543	-0.01886	-0.99919		3.235	3.235				Invalid	Valid				296.4	143.4	636.7			273.8	131.3															Fixation	192	1	993	471													
388863	1536915721786		jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29											ParticipantVideoStart																																														Fixation	192	1	993	471													
393307	1536915726230	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679401282			990	474			990	474				-0.03790	-0.02046	-0.99907		3.240	3.240				Invalid	Valid				296.4	143.4	636.7			272.3	130.3															Fixation	192	1	993	471													
401640	1536915734563	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679409615			999	470			999	470				-0.03426	-0.02220	-0.99917		3.254	3.254				Invalid	Valid				296.4	143.3	637.0			274.6	129.1															Fixation	192	1	993	471													
409973	1536915742896	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679417948			999	471			999	471				-0.03432	-0.02157	-0.99918		3.261	3.261				Invalid	Valid				296.5	143.3	637.0			274.6	129.5															Fixation	192	1	993	471													
418306	1536915751229	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679426282			997	476			997	476				-0.03491	-0.01954	-0.99920		3.283	3.277				Invalid	Valid				296.5	143.3	636.9			274.2	130.9															Fixation	192	1	993	471													
426639	1536915759562	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679434615			994	467			994	467				-0.03637	-0.02363	-0.99906		3.277	3.283				Invalid	Valid				296.5	143.4	636.9			273.3	128.3															Saccade	58	1															
434972	1536915767895	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679442948			1018	480			1018	480				-0.02601	-0.01807	-0.99950		3.302	3.302				Invalid	Valid				296.6	143.4	637.1			280.0	131.9															Saccade	58	1															
443305	1536915776228	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679451282			1122	546			1122	546				0.01850	0.01022	-0.99978		3.329	3.324				Invalid	Valid				296.8	143.5	637.2			308.6	150.0															Saccade	58	1															
451638	1536915784561	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679459615			1189	571			1189	571				0.04719	0.02110	-0.99866		3.324	3.327				Invalid	Valid				296.7	143.7	637.0			326.8	157.2															Saccade	58	1															
459971	1536915792894	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679467948			1219	623			1219	623				0.05986	0.04308	-0.99728		3.327	3.329				Invalid	Valid				296.9	143.8	637.0			335.1	171.4															Saccade	58	1															
468304	1536915801227	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679476282			1207	688			1207	688				0.05467	0.07090	-0.99598		3.359	3.358				Invalid	Valid				296.8	143.9	637.0			331.8	189.3															Saccade	58	1															
476637	1536915809560	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679484615			1165	710			1165	710				0.03687	0.08018	-0.99610		3.358	3.359				Invalid	Valid				296.8	144.0	637.1			320.4	195.2															Saccade	58	1															
484970	1536915817893	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679492948			1182	691			1182	691				0.04415	0.07192	-0.99643		3.365	3.365				Invalid	Valid				296.8	144.0	637.0			325.0	190.0															Fixation	350	2	1175	714													
493304	1536915826227	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679501282			1185	698			1185	698				0.04539	0.07505	-0.99615		3.394	3.394				Invalid	Valid				296.8	144.0	637.0			325.8	192.0															Fixation	350	2	1175	714													
501636	1536915834559	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679509615			1181	698			1181	698				0.04358	0.07490	-0.99624		3.403	3.403				Invalid	Valid				296.8	144.0	637.0			324.7	191.9															Fixation	350	2	1175	714													
509970	1536915842893	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679517949			1182	703			1182	703				0.04430	0.07710	-0.99604		3.422	3.422				Invalid	Valid				296.8	144.0	637.0			325.2	193.3															Fixation	350	2	1175	714													
518303	1536915851226	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679526282			1179	699			1179	699				0.04294	0.07522	-0.99624		3.431	3.431				Invalid	Valid				296.9	144.0	637.1			324.3	192.1															Fixation	350	2	1175	714													
526635	1536915859558	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679534615			1183	698			1183	698				0.04466	0.07489	-0.99619		3.439	3.439				Invalid	Valid				296.9	144.0	637.1			325.4	191.9															Fixation	350	2	1175	714													
534968	1536915867891	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679542948			1179	700			1179	700				0.04264	0.07567	-0.99622		3.454	3.454				Invalid	Valid				296.9	144.0	637.1			324.1	192.4															Fixation	350	2	1175	714													
543302	1536915876225	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679551282			1181	698			1181	698				0.04341	0.07484	-0.99625		3.466	3.466				Invalid	Valid				296.9	144.0	637.1			324.6	191.8															Fixation	350	2	1175	714													
551634	1536915884557	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679559615			1176	700			1176	700				0.04162	0.07597	-0.99624		3.476	3.476				Invalid	Valid				296.9	143.9	637.2			323.5	192.5															Fixation	350	2	1175	714													
559968	1536915892891	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2679567949			1172	697			1172	697				0.03978	0.07469	-0.99641		3.494	3.494				Invalid	Valid				296.9	143.9	637.2			322.3	191.7															Fixation	350	2	1175	714													
